,target,slct_method,feature_count,c,cv_score,op_hyperparameters,train_accuracy,test_accuracy,auc,f1,precision,recall,coef_pcps,coef_blink,coef_perf,coef_tct_cycle,coef_training,coef_CC,coef_DC,coef_PR,sel_pcps,sel_blink,sel_perf,sel_tct_cycle,sel_training,sel_CC,sel_DC,sel_PR
10,cluster_3,K-Best,2,8.0,0.5428571428571429,{'base_model__C': 8},0.5873015873015873,0.7037037037037037,0.5361365350335938,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,0
11,cluster_3,K-Best,3,0.8,0.5809523809523809,{'base_model__C': 0.8},0.5873015873015873,0.7037037037037037,0.4167515082956259,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,0
12,cluster_3,K-Best,4,0.7,0.6309523809523809,{'base_model__C': 0.7},0.5873015873015873,0.7037037037037037,0.544708110516934,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,1,1,1,1
13,cluster_3,K-Best,5,9.0,0.5738095238095238,{'base_model__C': 9},0.5873015873015873,0.7037037037037037,0.5500557040998219,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,1,1,1,1
14,cluster_3,K-Best,6,7.0,0.5595238095238095,{'base_model__C': 7},0.6984126984126984,0.5925925925925926,0.8463149595502536,0.4009523809523809,0.4055555555555556,0.4208333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,1,1,1,1,1,1
15,cluster_3,K-Best,7,1.0,0.5285714285714287,{'base_model__C': 1},0.6349206349206349,0.5925925925925926,0.7965377759495408,0.4013409961685824,0.3974358974358974,0.4208333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,1,1,1,1
16,cluster_3,K-Best,8,0.5,0.4976190476190476,{'base_model__C': 0.5},0.6666666666666666,0.5555555555555556,0.7197106814753873,0.3739130434782609,0.3681318681318681,0.3875,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,1,1,1,1,1,1,1,1
17,cluster_4,K-Best,1,7.0,0.3833333333333333,{'base_model__C': 7},0.3809523809523809,0.5555555555555556,0.4570341614906832,0.1785714285714285,0.1388888888888889,0.25,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,0,0,1
18,cluster_4,K-Best,2,0.6,0.4,{'base_model__C': 0.6},0.4285714285714285,0.4444444444444444,0.5394711870255349,0.1578947368421052,0.1304347826086956,0.2,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,1,0,0,0,1
19,cluster_4,K-Best,3,1.0,0.3976190476190476,{'base_model__C': 1},0.4603174603174603,0.5555555555555556,0.578361801242236,0.3492063492063492,0.4928571428571428,0.3666666666666667,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,1,0,1,1,1
20,cluster_4,K-Best,4,1.0,0.4,{'base_model__C': 1},0.492063492063492,0.4074074074074074,0.5918806073153899,0.2013888888888889,0.244047619047619,0.2083333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,1,0,1,0,1,1,1
21,cluster_4,K-Best,5,0.5,0.4428571428571428,{'base_model__C': 0.5},0.492063492063492,0.4444444444444444,0.6186576949620428,0.2111486486486486,0.25,0.2249999999999999,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,1,0,1,0,1,1,1
22,cluster_4,K-Best,6,0.6,0.4738095238095237,{'base_model__C': 0.6},0.5555555555555556,0.4444444444444444,0.4265648723257419,0.2083333333333333,0.2142857142857143,0.2249999999999999,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,0,1,1,1,1,1
23,cluster_4,K-Best,7,0.9,0.4404761904761904,{'base_model__C': 0.9},0.5396825396825397,0.4444444444444444,0.426923740510697,0.2083333333333333,0.2142857142857143,0.2249999999999999,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,0,1,1,1,1,1
24,cluster_4,K-Best,8,0.5,0.4547619047619047,{'base_model__C': 0.5},0.5714285714285714,0.4074074074074074,0.3877639751552795,0.1944444444444444,0.2023809523809523,0.2083333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,1,1,1,1,1,1
25,hist_4,K-Best,1,0.5,0.5928571428571429,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.5,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,0,0,1,1,0
26,hist_4,K-Best,2,0.6,0.5928571428571429,{'base_model__C': 0.6},0.5873015873015873,0.6296296296296297,0.6162128312863606,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,0,0,0,1
27,hist_4,K-Best,3,0.6,0.5928571428571429,{'base_model__C': 0.6},0.5873015873015873,0.6296296296296297,0.6559348739495798,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,1,0,0,1
28,hist_4,K-Best,4,0.5,0.5595238095238095,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.7143802521008403,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,1,1,1,1
29,hist_4,K-Best,5,0.7,0.5761904761904763,{'base_model__C': 0.7},0.6031746031746031,0.6666666666666666,0.5978781512605043,0.2601744186046512,0.4134615384615384,0.2857142857142857,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,0,1,1,1,1,1
30,hist_4,K-Best,6,10.0,0.6047619047619048,{'base_model__C': 10},0.7301587301587301,0.7407407407407407,0.57140756302521,0.4846153846153846,0.4848484848484848,0.5714285714285714,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,0,1,1,1,1,1
31,hist_4,K-Best,7,2.0,0.6547619047619049,{'base_model__C': 2},0.7301587301587301,0.7407407407407407,0.552563025210084,0.4846153846153846,0.4848484848484848,0.5714285714285714,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,1,1,1,1,1,1
32,hist_4,K-Best,8,0.5,0.5761904761904763,{'base_model__C': 0.5},0.6507936507936508,0.5185185185185185,0.6164495798319327,0.2083333333333333,0.1977272727272727,0.2268907563025209,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,1,1,1,1,1,1,1,1
33,cluster_2,K-Best,1,10.0,0.5952380952380951,{'base_model__C': 10},0.5873015873015873,0.6296296296296297,0.3470588235294117,0.3863636363636363,0.3148148148148148,0.5,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,0,0,0,0
34,cluster_2,K-Best,2,6.0,0.5142857142857143,{'base_model__C': 6},0.5873015873015873,0.6296296296296297,0.2941176470588236,0.3863636363636363,0.3148148148148148,0.5,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,1,0,0,0
35,cluster_2,K-Best,3,3.0,0.5928571428571429,{'base_model__C': 3},0.6984126984126984,0.6666666666666666,0.5588235294117647,0.5846153846153846,0.6409090909090909,0.5911764705882353,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,0,1,1,0,0,0
36,cluster_2,K-Best,4,5.0,0.5880952380952381,{'base_model__C': 5},0.6031746031746031,0.7407407407407407,0.3,0.7157894736842105,0.7222222222222222,0.7117647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,1,1,1,0
37,cluster_2,K-Best,5,9.0,0.5904761904761904,{'base_model__C': 9},0.6666666666666666,0.7037037037037037,0.8117647058823529,0.7,0.7087912087912087,0.723529411764706,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,1,1,1,1,1,0
38,cluster_2,K-Best,6,5.0,0.5928571428571427,{'base_model__C': 5},0.6666666666666666,0.5925925925925926,0.4352941176470588,0.4923076923076923,0.5181818181818182,0.5117647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,0,1,1,1,1,1
39,cluster_2,K-Best,7,3.0,0.6238095238095238,{'base_model__C': 3},0.7301587301587301,0.7037037037037037,0.7176470588235294,0.6666666666666667,0.680921052631579,0.6617647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,1,1,1,1,1,1
40,cluster_2,K-Best,8,0.7,0.6404761904761905,{'base_model__C': 0.7},0.6984126984126984,0.5925925925925926,0.6235294117647059,0.5714285714285714,0.5710227272727273,0.5735294117647058,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,1,1,1,1,1,1,1,1
41,cluster_3,K-Best,1,4.0,0.5166666666666666,{'base_model__C': 4},0.5555555555555556,0.5185185185185185,0.5109154326066091,0.3505747126436782,0.3903508771929824,0.3916666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,0,0,0
42,cluster_3,K-Best,2,0.9,0.5904761904761904,{'base_model__C': 0.9},0.5555555555555556,0.5925925925925926,0.3754259221170986,0.3961352657004831,0.3919413919413919,0.4083333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,0
43,cluster_3,K-Best,3,0.6,0.5642857142857143,{'base_model__C': 0.6},0.5873015873015873,0.7037037037037037,0.301701117509941,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,1,1,1,0
44,cluster_3,K-Best,4,4.0,0.5619047619047619,{'base_model__C': 4},0.5873015873015873,0.7037037037037037,0.5377365281777047,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,0,1,1,1,1,0
45,cluster_3,K-Best,5,0.6,0.5785714285714285,{'base_model__C': 0.6},0.5873015873015873,0.7037037037037037,0.3955025366790072,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,0,1,0,1,1,1
46,cluster_3,K-Best,6,0.5,0.5642857142857143,{'base_model__C': 0.5},0.6507936507936508,0.6296296296296297,0.8348844782668312,0.4243295019157089,0.4230769230769231,0.4416666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,0,1,1,1
47,cluster_3,K-Best,7,0.8,0.5285714285714287,{'base_model__C': 0.8},0.6507936507936508,0.5925925925925926,0.7966046208693268,0.4013409961685824,0.3974358974358974,0.4208333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,1,1,1,1
48,cluster_3,K-Best,8,0.5,0.4976190476190476,{'base_model__C': 0.5},0.6666666666666666,0.5555555555555556,0.7197106814753873,0.3739130434782609,0.3681318681318681,0.3875,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,1,1,1,1,1,1,1,1
49,cluster_4,K-Best,1,0.9,0.3952380952380952,{'base_model__C': 0.9},0.4126984126984127,0.4074074074074074,0.5172955486542443,0.2290322580645161,0.1931818181818181,0.3208333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,0
50,cluster_4,K-Best,2,0.6,0.4285714285714285,{'base_model__C': 0.6},0.4126984126984127,0.4074074074074074,0.5207539682539682,0.2290322580645161,0.1931818181818181,0.3208333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,1
51,cluster_4,K-Best,3,0.9,0.4261904761904762,{'base_model__C': 0.9},0.4126984126984127,0.4074074074074074,0.4949603174603175,0.2290322580645161,0.1931818181818181,0.3208333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,0,0,1,1,1
52,cluster_4,K-Best,4,0.9,0.4119047619047619,{'base_model__C': 0.9},0.4285714285714285,0.5925925925925926,0.5910998964803313,0.3928571428571428,0.525,0.4291666666666667,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,0,0,0,1,0,1,1,1
53,cluster_4,K-Best,5,0.9,0.4285714285714285,{'base_model__C': 0.9},0.5396825396825397,0.4814814814814814,0.4344064872325742,0.2291666666666666,0.2678571428571428,0.2416666666666666,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,0,1,0,1,1,1
54,cluster_4,K-Best,6,0.5,0.4738095238095237,{'base_model__C': 0.5},0.5873015873015873,0.4074074074074074,0.3738354037267081,0.1486486486486486,0.125,0.1833333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,1,1,0,1,1,1
55,cluster_4,K-Best,7,1.0,0.4571428571428571,{'base_model__C': 1},0.5555555555555556,0.3703703703703703,0.3649654934437543,0.1879084967320261,0.2017543859649122,0.1916666666666666,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,1,1,0,1,1,1
56,cluster_4,K-Best,8,0.5,0.4547619047619047,{'base_model__C': 0.5},0.5714285714285714,0.4074074074074074,0.3877639751552795,0.1944444444444444,0.2023809523809523,0.2083333333333333,0.0154370941711893,0.0941271705111788,0.2919824665429829,-0.1034294385586953,0.1481676097797652,-0.2808391622816679,-0.0338328389131989,0.3146720011948669,1,1,1,1,1,1,1,1
57,hist_4,K-Best,1,0.7,0.5928571428571429,{'base_model__C': 0.7},0.5873015873015873,0.6296296296296297,0.5871307369101487,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,0,0,0,0,1
58,hist_4,K-Best,2,0.5,0.5928571428571429,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.6722042663219134,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,0,0,1,1,1
59,hist_4,K-Best,3,0.5,0.5928571428571429,{'base_model__C': 0.5},0.5873015873015873,0.6296296296296297,0.7451850355526826,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,1,1,1,0
60,hist_4,K-Best,4,0.7,0.5928571428571429,{'base_model__C': 0.7},0.5873015873015873,0.6296296296296297,0.4910399159663866,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,1,1,1,0
61,hist_4,K-Best,5,0.8,0.5904761904761905,{'base_model__C': 0.8},0.5873015873015873,0.6296296296296297,0.6699054621848739,0.1931818181818181,0.1574074074074074,0.25,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,0,0,1,1,1,1,1
62,hist_4,K-Best,6,2.0,0.6404761904761905,{'base_model__C': 2},0.6349206349206349,0.6666666666666666,0.5945168067226889,0.3739837398373983,0.3020833333333333,0.5,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,0,1,1,1,1,1
63,hist_4,K-Best,7,2.0,0.6547619047619049,{'base_model__C': 2},0.7301587301587301,0.7407407407407407,0.552563025210084,0.4846153846153846,0.4848484848484848,0.5714285714285714,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,0,1,1,1,1,1,1,1
64,hist_4,K-Best,8,0.5,0.5761904761904763,{'base_model__C': 0.5},0.6507936507936508,0.5185185185185185,0.6164495798319327,0.2083333333333333,0.1977272727272727,0.2268907563025209,-0.1427987797166172,0.0634845506903651,0.1873281061549576,-0.5829049714728551,0.2176518393786146,-1.0,0.0,1.0000000000000002,1,1,1,1,1,1,1,1
65,cluster_2,K-Best,1,7.0,0.5952380952380951,{'base_model__C': 7},0.5873015873015873,0.6296296296296297,0.3470588235294117,0.3863636363636363,0.3148148148148148,0.5,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,0,0,0,0
66,cluster_2,K-Best,2,0.6,0.4666666666666666,{'base_model__C': 0.6},0.5873015873015873,0.6296296296296297,0.4352941176470588,0.3863636363636363,0.3148148148148148,0.5,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,1,0,0,0
67,cluster_2,K-Best,3,0.9,0.5976190476190476,{'base_model__C': 0.9},0.6507936507936508,0.7037037037037037,0.3411764705882353,0.6142857142857142,0.7228260869565217,0.6205882352941177,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,0,1,1,1,1,0
68,cluster_2,K-Best,4,1.0,0.6023809523809524,{'base_model__C': 1},0.6349206349206349,0.5925925925925926,0.711764705882353,0.5834502103786816,0.5879120879120879,0.5941176470588235,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,1,1,1,0,0,1
69,cluster_2,K-Best,5,0.6,0.5761904761904761,{'base_model__C': 0.6},0.6349206349206349,0.7037037037037037,0.8176470588235294,0.7,0.7087912087912087,0.723529411764706,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,0,1,1,1,1,1,1
70,cluster_2,K-Best,6,1.0,0.5952380952380953,{'base_model__C': 1},0.7142857142857143,0.7037037037037037,0.7176470588235294,0.6666666666666667,0.680921052631579,0.6617647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,1,1,1,1,1,0
71,cluster_2,K-Best,7,3.0,0.6238095238095238,{'base_model__C': 3},0.7301587301587301,0.7037037037037037,0.7176470588235294,0.6666666666666667,0.680921052631579,0.6617647058823529,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,0,1,1,1,1,1,1,1
72,cluster_2,K-Best,8,0.7,0.6404761904761905,{'base_model__C': 0.7},0.6984126984126984,0.5925925925925926,0.6235294117647059,0.5714285714285714,0.5710227272727273,0.5735294117647058,0.9211873955324204,0.069030944864096,-0.1986199858926909,-0.2078245357469512,-0.1620895757230442,0.3317626122412935,-0.6716770554338778,0.3399144431925878,1,1,1,1,1,1,1,1
73,cluster_3,K-Best,1,9.0,0.5166666666666666,{'base_model__C': 9},0.5396825396825397,0.5925925925925926,0.6476792815028108,0.2480620155038759,0.1975308641975308,0.3333333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,0,0,0,0,1
74,cluster_3,K-Best,2,0.6,0.55,{'base_model__C': 0.6},0.5714285714285714,0.5925925925925926,0.4283156794186206,0.4013409961685824,0.3974358974358974,0.4208333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,0,0,1
75,cluster_3,K-Best,3,4.0,0.5619047619047619,{'base_model__C': 4},0.5873015873015873,0.7037037037037037,0.5019547854106677,0.4654282765737874,0.4629629629629629,0.4708333333333334,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,0,1,0,1,1,1
76,cluster_3,K-Best,4,2.0,0.5738095238095238,{'base_model__C': 2},0.6507936507936508,0.6666666666666666,0.7265048676813383,0.4514285714285714,0.4555555555555555,0.475,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,1,1,0,1,1,1
77,cluster_3,K-Best,5,0.8,0.5761904761904761,{'base_model__C': 0.8},0.6666666666666666,0.7037037037037037,0.7284656519950637,0.4776828110161443,0.490530303030303,0.5083333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,0,1,1,0,1,1,1
78,cluster_3,K-Best,6,0.5,0.5619047619047619,{'base_model__C': 0.5},0.6507936507936508,0.6296296296296297,0.8348844782668312,0.4243295019157089,0.4230769230769231,0.4416666666666666,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,0,1,1,1
79,cluster_3,K-Best,7,0.8,0.5285714285714287,{'base_model__C': 0.8},0.6507936507936508,0.5925925925925926,0.7966046208693268,0.4013409961685824,0.3974358974358974,0.4208333333333333,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,0,1,1,1,1,1,1,1
80,cluster_3,K-Best,8,0.5,0.4976190476190476,{'base_model__C': 0.5},0.6666666666666666,0.5555555555555556,0.7197106814753873,0.3739130434782609,0.3681318681318681,0.3875,0.2414204447781079,0.0106704439038587,-0.0281632868784384,-0.0798111517480606,0.0412151360336885,-0.0973003554096571,-0.1447647825883533,0.2420651379980096,1,1,1,1,1,1,1,1
